start,end,street_name,time
42725827,595801009,BrucknerBoulevard,14.198832155797104
42511325,42511329,SheffieldAvenue,29.02395
42757625,42740312,HoneywellAvenue,8.223550000000001
42510722,42529980,8thAvenue,17.00649069518717
42855386,42855381,56thStreet,32.371725
103868842,103886848,WashingtonStreet,16.7409164516129
42756766,42766819,LurtingAvenue,9.78735
42757621,42740308,MoheganAvenue,17.339296666666662
103869677,103860933,57thStreet,20.1871
42855381,42855386,56thStreet,12.10619125
42511608,42502238,PitkinAvenue,17.190328571428573
42904530,42904528,37thRoad,11.760595333333335
42511649,42500913,PitkinAvenue,12.29154
42756759,42766812,PauldingAvenue,27.0733825
103868845,103886462,ParkAvenue,10.03036401639344
42511604,42502238,PitkinAvenue,12.078736428571432
42511011,42520607,UnionAvenue,16.675374434229155
42757610,42740279,CrotonaAvenue,5.691610963855423
42732755,1764748511,LandingRoad,13.3301125
42511543,42503970,PitkinAvenue,10.830392941176472
42511521,42504632,RockawayAvenue,32.870492
42511148,42516154,StewartAvenue,12.318018604651165
42511148,42516152,StewartAvenue,10.46199899742931
42511304,42511307,SheffieldAvenue,19.887652105263165
42511913,42492385,IrvingAvenue,15.919477957860598
2554517056,42829228,69thRoad,41.59285
42819366,2292118250,69thStreet,3.8131647902869763
103869133,103877219,NewYorkAvenue,13.879258333333333
103869133,103877216,NewYorkAvenue,9.813368888888887
42511787,42496251,MotherGastonBoulevard,33.5189
42855364,42855368,56thStreet,6.4247907479224375
42511299,42511304,SheffieldAvenue,25.007898695652177
42460619,42509396,ThomasS.BoylandStreet,15.471403061224489
42757596,42740242,AnthonyAvenue,9.758863863636359
42429507,1251958257,HanoverStreet,10.89235104914412
42511776,42496235,RockawayAvenue,33.512
42512016,42488758,IrvingAvenue,11.362117058823525
42856804,42810181,31stAvenue,7.726324999999999
103869065,103878676,12thStreet,10.509992461538461
42856800,42810181,31stAvenue,5.984325185185187
103869062,103878675,11thStreet,6.733938918918918
42757577,42740274,ArthurAvenue,17.05424565217392
42748516,596668939,TownsendAvenue,22.87474
42511228,42512728,OceanAvenue,15.23415333333334
42855336,42855339,56thStreet,18.662448872180462
103869054,103878671,6thStreet,15.095659268292682
299182057,103129337,GrandAvenue,3.144026666666667
42855333,42855336,56thStreet,39.49525182481751
42756713,42766795,HollandAvenue,19.0597
42905073,42886218,74thAvenue,8.355673333333334
42511641,42499570,PitkinAvenue,8.66062875
42757564,42740262,3rdAvenue,14.619103708609266
42756708,42766788,WhitePlainsRoad,25.27647777777777
103868773,103887113,WashingtonStreet,22.080924545454543
42757457,42743537,SaintMarysStreet,14.821420000000002
42856513,42818515,31stAvenue,30.81594731601732
42510861,42523684,LivingstonStreet,23.00929250774557
103869046,103878618,1stStreet,13.646147333333335
42757444,42743821,ZeregaAvenue,14.45129
42757714,2520520249,West238thStreet,5.191624090909091
42511716,42496966,MorrisAvenue,9.83285011049724
42855316,42855323,56thStreet,10.281695882352938
103869117,103876057,MountainRoad,22.468225
42756695,42766776,VanBurenStreet,19.0198
103868779,103886464,ParkAvenue,17.565474090909092
103869773,103855574,45thStreet,5.60303411347518
103232642,103159404,FairviewAvenue,18.026618
42538044,1533280143,GrandStreet,5.430421719876412
42756686,42766764,EastTremontAvenue,17.227287006369426
42757350,42746147,MulinerAvenue,35.02795555555556
42456197,1919595917,GreeneStreet,44.146397798760326
277136465,1904847201,WoodsideAvenue,5.1258813745704455
42786618,277768073,54thAvenue,17.442255
371321235,371337150,HarlemRiverDrive,37.09656739230649
42757684,42735490,West238thStreet,9.349996666666668
42511223,42511215,CrookeAvenue,17.83886711111111
42905815,42861566,73rdPlace,4.18417
42757842,42730140,East174thStreet,17.228123999999998
42511215,42511210,CrookeAvenue,28.227276923076925
103232120,103174583,WestviewAvenue,14.978565
42904429,42904433,47thStreet,12.04540888349515
60915180,252128249,HenryHudsonParkway,3.2298335966735947
42757350,42745168,BradyAvenue,16.51845
103868822,103883894,PatersonPlankRoad,4.182975714285714
42511578,42499701,PitkinAvenue,12.466813809523812
42511772,42493594,NewportStreet,13.14008
42510748,42525288,FullerPlace,26.167507173913044
42511123,42513654,BushwickAvenue,19.49293848109113
42757341,42745163,BronxdaleAvenue,27.0042
42757341,42745160,RhinelanderAvenue,12.8183
42510746,42525277,8thAvenue,16.57136573033707
42490154,249208592,CenterDrive,61.329692920354006
42511765,42493594,NewportStreet,11.0345
42757294,42746315,WoodycrestAvenue,18.213239457364338
42511521,42500866,PitkinAvenue,8.278278437500001
1414020864,42846776,41stAvenue,4.451411701570679
42511395,42504659,VermontStreet,23.45556666666667
42757419,42742206,CastleHillAvenue,17.1347925
42511533,42500229,PitkinAvenue,9.06331
42757243,42747465,East219thStreet,13.0735
42467803,2307731133,DebevoiseStreet,13.902009059405934
42511525,42500229,PitkinAvenue,10.938136521739132
42460608,42505779,ForbellStreet,15.69488
1258875710,1258875635,FlatbushAvenueExtension,7.312740272969371
1414020922,42844394,31stAvenue,6.530025698924731
42756617,42766511,CannonPlace,45.3569
42904193,42910153,50thAvenue,9.964301428571426
42904193,42910143,50thAvenue,13.976852666666666
42903602,42928281,SenecaAvenue,11.875621578947367
42756607,42766511,CannonPlace,4.732301666666668
42512016,766001495,CooperAvenue,26.30195473684211
103869240,103869246,WoodcliffAvenue,5.8984775
103869237,103869240,WoodcliffAvenue,5.5863475
42757621,42734894,SouthernBoulevard,7.870765449438199
42757621,42734886,SouthernBoulevard,16.144875000000006
103869234,103869237,WoodcliffAvenue,4.06995
42756763,42761415,HoneAvenue,67.1543
530754337,530754330,LinwoodAvenue,4.084768499999999
293272286,103876214,JerseyAvenue,18.079960264900656
2805340010,42504216,SkillmanAvenue,17.09110225
42512464,42470279,ArlingtonAvenue,6.497661290322582
103869228,103869230,WoodcliffAvenue,5.4425871428571435
42756720,42762586,BarnesAvenue,25.98805
103238591,766719895,US1;US9,7.556263333333333
103869525,103859912,AvenueatPortImperial,7.895598235294115
42511590,42497121,PitkinAvenue,9.210351428571432
42512454,42470263,WortmanAvenue,13.7918
42756749,42761403,BogartAvenue,31.1776
42757257,42745532,LaconiaAvenue,7.0070000000000014
103868809,103881776,JerseyAvenue,11.791526166666667
103869050,103874294,3rdStreet,13.165531818181815
42428013,589298326,East75thStreet,81.25561783333335
246885162,246884508,VestryStreet,26.773435674846638
42874694,482652239,DitmarsBoulevard,29.046533337692523
42512446,42470244,NewLotsAvenue,11.503257500000002
42428014,589298178,East76thStreet,67.62949284562207
42511729,42492298,WashingtonPark,31.340515723336875
298773624,76464433,NewJerseyTurnpike,7.789863684210527
103876214,440244514,HobokenAvenue,11.993177114093962
42758066,42720029,WestTremontAvenue,13.17595
42904573,42896867,37thRoad,18.565621276595746
277031744,277030761,QueensBoulevard,11.225927115107918
42512434,42470230,SutterAvenue,8.886276666666664
42856063,42827669,MyrtleAvenue,8.963236896551722
103869195,103869196,68thStreet,6.52697
42512126,597700290,LindenStreet,27.985273333333332
42512428,42470218,LibertyAvenue,10.906094999999995
42511668,42493634,RogersAvenue,17.246292459016388
42511665,42493632,BedfordAvenue,18.04918242857143
1936594434,42513246,ConoverStreet,50.47435
42440456,596775914,ParkAvenue,15.235465678353536
42756711,42761387,HuntAvenue,27.00367333333333
1258875635,1258875665,FlatbushAvenueExtension,21.32318209619317
42440456,596775870,ParkAvenue,16.96017097565334
103869040,103873530,72ndStreet,20.4277
42757350,42741487,MulinerAvenue,16.426405000000006
42756708,42761379,WhitePlainsRoad,39.40094374999999
42756707,42761375,VictorStreet,31.39781666666667
42855102,42856804,DitmarsBoulevard,25.173653532219557
42906275,42843247,104thStreet,7.212642941176468
2907939233,42781109,WestTremontAvenue,7.439886615384612
42855098,42856797,EricssonStreet,31.301888888888897
1324496763,1387832634,ProspectExpressway,3.8762703389830495
276314989,42872542,DonganAvenue,42.88599322033898
42757341,42741487,MulinerAvenue,16.23800963636364
293272286,103874223,JerseyAvenue,13.928044081632647
42478037,1670401566,4thStreet,26.219678000000002
42478037,1670401560,ChaunceyAvenue,12.243647568940494
42511320,42503782,NewLotsAvenue,6.62844925925926
42856588,42810512,47thStreet,21.97280495522388
42757810,42726848,FteleyAvenue,23.91721
42511287,42504650,SheffieldAvenue,17.088651666666664
42806613,42786672,JunctionBoulevard,7.705959608482871
598629626,42474067,LibertyAvenue,8.215925789473683
103233281,103134225,OldPalisadeRoad,21.7344
42511349,42502658,AmityStreet,27.96985511304349
103869230,103866912,WoodcliffAvenue,8.602588333333333
42511468,42498760,GreenwoodAvenue,27.43457272727273
2348991701,42435707,West54thStreet,30.01552355526773
42511307,42503737,DumontAvenue,13.631605833333333
598629663,42472629,LibertyAvenue,12.548236666666668
42856571,42810503,45thStreet,33.00539739130433
42756361,42771253,OlmsteadAvenue,13.984335
276315001,42871440,VanLoonStreet,8.291338293075686
42511299,42503730,SutterAvenue,14.74367368421053
42512124,42477555,WyckoffAvenue,15.750593333333327
103869105,103870325,WillowAvenue,7.954036013986012
42816338,766001495,SaintFelixAvenue,16.833457096774193
42511293,42503728,PitkinAvenue,12.7359
277787304,42842754,67thAvenue,28.178345052631588
42903897,42915734,103rdAvenue,8.0479
42511287,42503719,LibertyAvenue,3.549515384615385
42511013,42512058,LorimerStreet,10.556571654856183
42512081,42478906,NormanAvenue,12.132140103806224
42511011,42512055,UnionAvenue,13.055399751506025
42511716,42490105,FlushingAvenue,8.623066281655346
42512120,42477555,WyckoffAvenue,14.597955568181822
42510710,42521136,4thAvenue,15.699329697640113
103869119,103869131,19thStreet,14.696115000000004
42855098,42855095,29thAvenue,10.411286046511627
42512101,42477874,WyckoffAvenue,14.567660172413795
42855095,42855098,29thAvenue,8.045451875000001
42903877,42915719,88thAvenue,8.654417272727272
42855095,42855092,29thAvenue,9.735829459459461
42511030,42511032,RichardsonStreet,9.580631664438501
42855092,42855095,29thAvenue,8.585264594594594
42510753,42519536,11thAvenue,8.962776617842874
42756744,42758086,FowlerAvenue,24.591938571428567
42460657,42499527,MalcolmXBoulevard,14.999351888888896
103869105,103869101,19thStreet,9.309709054325953
42903865,42915704,ParkLaneSouth,9.247233333333334
103869101,103869105,19thStreet,12.865418260869564
76464564,299098692,US1;US9;US46,6.521262222222225
42756242,42773297,LongwoodAvenue,17.590308461538466
42905498,42864857,95thAvenue,14.748014285714286
42511011,42511013,RichardsonStreet,41.378249471974
276314947,42871444,GrandAvenue,10.745591313131314
103868813,103877817,ColesStreet,12.71355375
42854231,42881195,FlushingAvenue,10.635072991058552
42756766,42756763,MorrisParkAvenue,12.4577
248607283,42500003,WashingtonStreet,20.562497386964193
42856594,42807800,31stAvenue,12.026959564245816
248607283,42499996,YorkStreet,35.032706354422594
42756763,42756766,MorrisParkAvenue,7.419444
42756763,42756759,MorrisParkAvenue,12.4007
42510747,42518898,HowardPlace,18.748571911764703
42432756,1061531717,West107thStreet,32.66761769547323
42756759,42756763,MorrisParkAvenue,7.704397500000001
42756754,42756749,MorrisParkAvenue,13.231173333333333
76464545,299098578,US1;US9;US46,7.991162799999998
42756220,42773290,SaintJohnsAvenue,13.816667
103869048,103869961,2ndStreet,14.726929999999996
42756732,42757338,MulinerAvenue,17.41964
42756749,42756754,MorrisParkAvenue,7.641680000000003
42756749,42756744,MorrisParkAvenue,12.4327
103282420,103180886,FortLeeRoad,3.2339780000000014
42511993,597700354,JeffersonAvenue,21.281776666666666
42756744,42756749,MorrisParkAvenue,7.753615454545454
2826997295,42735676,MorrisAvenue,22.05951207920792
103869067,103869065,MadisonStreet,17.715822015503882
42903829,42915653,35thAvenue,14.720470357142858
103869065,103869062,MadisonStreet,17.035431111111112
103869062,103869065,MadisonStreet,13.017663055555555
42511148,42505695,ScholesStreet,16.709838260869564
42756736,42756732,MorrisParkAvenue,6.50146
103868888,103874365,GregoryAvenue,6.6474910000000005
103868777,103877801,GardenStreet,15.477323947368426
42903821,42915648,NorthernBoulevard,12.473382680965145
103180053,103208118,AbbottAvenue,3.1562
103869056,103869058,MadisonStreet,18.130917674418605
42756732,42756736,MorrisParkAvenue,3.45292325
103868773,103877800,WashingtonStreet,13.354259774436093
103869105,103867498,19thStreet,9.820739705882351
103869054,103869056,MadisonStreet,17.49572310810811
42757419,42735337,CastleHillAvenue,12.37925125
103869052,103869054,MadisonStreet,19.44870012658227
103869048,103869050,MadisonStreet,18.92084047619047
103868764,103877797,PatersonPlankRoad,5.3943825
103869046,103869048,MadisonStreet,19.02199231481482
1698103194,276060694,EastEndRoad,16.435758475278426
103868764,103877570,PatersonPlankRoad,73.9629
42511515,42493606,PitkinAvenue,6.922568400000001
42723872,474739305,BrucknerExpressway,3.1471977777777784
2812430119,42905504,84thStreet,24.319466666666674
42511716,42487311,8thStreet,17.60657614899488
42757581,42729809,HughesAvenue,12.696343333333335
42756713,42756711,MorrisParkAvenue,15.229120000000002
42511511,42493606,PitkinAvenue,12.165801
42756711,42756713,MorrisParkAvenue,7.8122731578947375
42756711,42756708,MorrisParkAvenue,13.784364000000002
42756708,42756711,MorrisParkAvenue,7.742826896551727
42756708,42756707,MorrisParkAvenue,13.213029999999998
42511776,42485256,NewportStreet,13.458788888888886
42756707,42756708,MorrisParkAvenue,7.373721666666667
1258875489,1258875373,FlatbushAvenueExtension,30.71920652059333
103233843,103112593,PalisadeAvenue,4.83696
1414020864,42839083,41stAvenue,17.00179974025974
42511414,42496312,VermontStreet,19.9581
103869025,103869027,MadisonStreet,7.022575999999999
42906439,42833349,40thAvenue,15.822403426150132
42757552,42729999,East178thStreet,16.482909032258064
103868750,103877212,NewYorkAvenue,10.988988333333333
103868750,103877210,NewYorkAvenue,4.714442765957448
42510930,42510933,AlabamaAvenue,13.417712727272725
42903868,42912665,85thRoad,10.8580964
42511414,42495814,NewLotsAvenue,9.803922222222225
42511555,42491372,PitkinAvenue,3.5784793548387093
42756682,42756686,MorrisParkAvenue,10.800293333333334
42756196,42771742,ThieriotAvenue,45.47555
293272293,103868771,McFeeleyShipyardLane,9.497570462962962
42511407,42495805,DumontAvenue,10.751975
103869035,103867987,MadisonStreet,24.497
42792794,274420783,AstoriaBoulevard,11.07786625
42511622,42488979,PitkinAvenue,8.453788571428571
42511401,42495795,SutterAvenue,14.37324
42510299,42529874,8thAvenue,16.30953628936171
103098578,752178497,AllisonParkRoad,1.98395
42757444,42732663,MetropolitanAvenue,14.238025
42756625,42758006,GalePlace,4.10997
42510908,42510915,AlabamaAvenue,24.71354692307693
103869101,103865593,19thStreet,21.25865188679244
42511395,42495789,PitkinAvenue,11.469435555555556
42510740,42516084,JacksonPlace,24.027251416184978
42510740,42516078,WebsterPlace,31.90822538461537
42904122,42904130,64thStreet,15.30256
42511637,42488233,PitkinAvenue,14.844798888888885
593909400,371247627,WestSideLine,64.22962455268396
42510904,42510908,AlabamaAvenue,21.432638571428573
481250151,2444961870,GrandCentralParkway,16.938142813832307
103869117,103864918,19thStreet,16.988354285714287
42511388,42495779,LibertyAvenue,4.386306590909092
42903944,42909426,CooperAvenue,7.006399012345679
103869089,103865593,19thStreet,50.1438
42757300,42736640,WoodycrestAvenue,14.239957627118645
103869228,103861215,WoodcliffAvenue,22.99840625
103869058,103866370,MadisonStreet,19.3348128
42511964,42477549,MyrtleAvenue,22.64967690909092
42756648,42756651,CollegeAvenue,46.37710625000001
42803578,42874679,78thStreet,34.6508989956332
42756645,42756648,CollegeAvenue,24.8643
103869216,103861215,JohnF.KennedyBoulevardEast,6.400351304347827
103234401,103093245,HilltopAvenue,3.6374
103868843,103872686,BloomfieldStreet,18.827779259259263
42854942,42854941,ClaremontTerrace,49.726277
42756605,42757656,West238thStreet,44.90666666666666
42511953,42477552,IrvingAvenue,13.95838070175438
42904454,42892863,47thStreet,37.029230879345604
246884508,42424408,LaightStreet,30.4311852
103869050,103866000,MadisonStreet,18.882165185185187
1324496753,598248774,Brooklyn-QueensExpressway,6.148489108382275
103869027,103866639,66thStreet,3.839138
293272292,103867056,HudsonStreet,18.574093421052638
42756625,42756629,OrloffAvenue,9.490650000000002
42756126,42771967,MarionAvenue,14.419366666666667
42886197,1780424756,CypressHillsStreet,10.493411428571427
103869019,103866626,57thStreet,14.6317
42756620,42756625,OrloffAvenue,19.48504736842105
42756620,42756617,OrloffAvenue,19.053266666666666
42757552,42727704,ParkAvenue,17.347843333333334
42756701,42754039,MorrisParkAvenue,9.99376875
42756617,42756620,OrloffAvenue,16.228134375000003
42756617,42756610,OrloffAvenue,20.04
1381944089,530754379,I95;US1;US9,8.817868792134844
42756695,42754039,MorrisParkAvenue,6.406111348088525
42756610,42756617,OrloffAvenue,16.86545
42756610,42756607,OrloffAvenue,36.8261
42757307,42734992,WoodycrestAvenue,6.347438305084747
42756607,42756610,OrloffAvenue,29.10357625
42756607,42756605,OrloffAvenue,23.05876666666667
451051181,42461560,ColumbiaStreet,7.979849267872522
42511005,42505924,VandervoortAvenue,27.517497788461547
42756605,42756607,OrloffAvenue,11.283097317073171
1258875373,1258875710,FlatbushAvenueExtension,15.116022094144476
42511332,42495675,FlatlandsAvenue,12.5422
595484165,1858067878,WashingtonBridge,15.987363137424376
42756202,42768988,WhitePlainsRoad,37.98488
42511329,42495667,WortmanAvenue,14.946816666666665
103180322,103195285,HudsonTerrace,14.7049
42511320,42495652,NewLotsAvenue,9.965557142857143
42748311,2807059141,CrotonaAvenue,8.552176097560977
276318085,277124927,47thRoad,22.156750952380964
42756744,42751717,MorrisParkAvenue,12.00325
42756292,42765717,TiffanyStreet,18.219902285714294
42855824,42825919,46thRoad,22.923801588946468
42756249,42766975,BarrettoStreet,12.648432727272727
42851758,2679595853,81stStreet,23.48963
42756736,42751717,MorrisParkAvenue,7.0847602564102585
42756242,42766971,LongwoodAvenue,13.111975000000005
1544555390,42719626,FortIndependenceStreet,9.72331
42432564,1061531757,West73rdStreet,13.876973234019516
42511304,42495636,BlakeAvenue,11.722303
103868775,103872692,BloomfieldStreet,26.596396153846154
1942055377,1942055362,LindenBoulevard,18.6919
42757290,42734271,West163rdStreet,29.874425
42511299,42495632,SutterAvenue,13.36104823529412
42803889,42862450,71stStreet,19.49077837837838
42511641,42484954,HemlockStreet,21.770216666666666
42757285,42734266,West162ndStreet,23.191600000000005
42511030,42503829,NorthHenryStreet,21.609465625
42757031,42742103,BronxRiverAvenue,4.494558333333333
42511293,42495629,PitkinAvenue,11.207161
42460610,42493927,RalphAvenue,12.876874032258069
103126804,103280486,BridgePlazaSouth,12.7134
766001495,42816338,SaintFelixAvenue,9.031376923076925
1942055362,1942055356,LindenBoulevard,15.74195
42511287,42495624,LibertyAvenue,11.869338888888885
1942055358,1942055367,LindenBoulevard,13.5167
42756220,42766943,SaintJohnsAvenue,22.405847272727275
42756259,42765729,East165thStreet,13.92724
103868839,103870096,MonmouthStreet,27.01125
1942055356,1942055353,LindenBoulevard,14.590344285714286
1942055356,1942055350,LindenBoulevard,14.2618
103868771,103872132,McFeeleyShipyardLane,11.272983217391307
2348991669,42427747,CherryStreet,11.184048115514786
1942055353,1942055344,LindenBoulevard,8.324140000000002
2408369222,2829090598,GrandConcourse,13.849633427230046
42737328,60653878,MorrisonAvenue,24.04528558139535
2408369218,2829090598,GrandConcourse,10.964987333333335
1942055344,1942055335,LindenBoulevard,17.2541
103868858,103869062,MadisonStreet,13.679054250000005
1942055344,1942055327,LindenBoulevard,24.496533333333346
42756244,42765724,TiffanyStreet,16.911049777777773
42756244,42765717,TiffanyStreet,12.992723636363635
42511613,42484928,MilfordStreet,20.620423888888887
42428391,1538237434,AnnStreet,27.94941016863404
42903957,42905091,74thAvenue,19.205115
42511608,42484924,AtkinsAvenue,23.31982111111111
103318696,440215046,3rdStreet,23.6816
1942055335,1942055324,LindenBoulevard,20.74865
42511604,42484914,ShepherdAvenue,22.418535
542648433,42487608,7thAvenue,7.292812113402059
1942055327,1942055302,LindenBoulevard,26.48921666666667
42511481,42488458,ShermanStreet,28.009366666666665
103868845,103868846,10thStreet,14.815057083333327
1942055324,1942055308,LindenBoulevard,6.41447090909091
103868844,103868845,10thStreet,14.993197586206893
103868843,103868844,10thStreet,10.866073333333333
42422258,246580758,11thAvenue,27.75624087552012
103868842,103868843,10thStreet,13.952004
42804751,42834120,65thPlace,23.986461906693698
42804751,42834112,65thPlace,10.51203483333333
42743357,1396352292,WestKingsbridgeRoad,12.709674893617024
276315035,42860513,47thAvenue,42.396251515151505
103868838,103868839,10thStreet,22.4868
103868838,103868837,10thStreet,20.24248
103868837,103868838,10thStreet,30.3936
42510753,42510750,ProspectAvenue,26.320690443349754
103868836,103868835,10thStreet,24.635975
103868835,103868836,10thStreet,21.30496980198019
42510750,42510753,ProspectAvenue,13.252390433333332
42430688,593921859,West46thStreet,50.118561330264704
42510750,42510748,ProspectAvenue,14.753096455026455
2303369097,42722307,DoctorTheodoreKazimiroffBoulevard,17.30416357142857
42510748,42510750,ProspectAvenue,5.1122634230194315
42510748,42510747,ProspectAvenue,12.459668540145984
42510747,42510748,ProspectAvenue,5.0592989346590915
103868781,103870309,WillowAvenue,6.048844784580501
103868781,103870307,WillowAvenue,13.017645375901136
1942055308,1942055303,LindenBoulevard,3.1863609090909084
42430680,593921869,West44thStreet,52.75357603425982
103868824,103868826,10thStreet,22.44167333333333
103869058,103861533,8thStreet,13.164871578947364
103868822,103868824,10thStreet,25.200574375
42511571,42484887,HendrixStreet,14.2345265625
42903952,42903947,88thStreet,7.1815799999999985
279155134,42897099,WoodsideAvenue,6.45991602209945
42903947,42903952,88thStreet,6.711883114754099
42903947,42903944,88thStreet,11.70118
42511668,42481683,HawthorneStreet,39.90635537037039
42903944,42903947,88thStreet,10.239877499999997
42756701,42749889,MorrisParkAvenue,5.979767499999998
42512579,2307901694,WinthropStreet,13.202462799999996
103868837,103867970,10thStreet,32.01702727272728
42756676,42750594,East148thStreet,20.307055777777773
103868809,103868813,14thStreet,18.77447
103868836,103867970,10thStreet,24.895807647058824
1942055287,1942055299,LindenBoulevard,5.83166
42757535,42723882,WebsterAvenue,15.0735
42903938,42903928,88thStreet,18.973168095238094
42511555,42484854,VanSinderenAvenue,22.001070000000002
1942055281,1942055287,LindenBoulevard,8.9924
42903883,42905508,95thAvenue,10.24561
587934079,587933855,RiversideDrive,24.257554165735982
42904530,42885379,37thRoad,11.374551363636366
2481865390,588455736,ManhattanBridge,8.18797365804212
248709820,42457788,65thStreetTransverse,19.751418771868266
42757526,42723879,ValentineAvenue,13.687725454545456
42903198,42926623,35thAvenue,4.609889955156951
2805340010,42490375,MorganAvenue,14.054619740259733
1942055278,1942055204,LindenBoulevard,16.61935
277787301,42831885,66thAvenue,13.678140138888885
2699913202,42833548,39thAvenue,8.13477074355083
42510933,42503782,NewLotsAvenue,7.395301764705883
42903193,42926618,NorthernBoulevard,16.651287857142854
42855140,42843327,29thAvenue,7.016500883534135
42510188,1258875489,DeKalbAvenue,13.188583468023268
42511525,42485263,PitkinAvenue,8.039555925925926
42854231,42871318,FlushingAvenue,6.553159121863799
42511521,42485263,PitkinAvenue,13.162479354838707
42510893,42504647,AlabamaAvenue,17.532523103448277
42435716,1825841700,8thAvenue,13.494871588124454
103868781,103868779,14thStreet,12.017875299539172
103868779,103868781,14thStreet,10.007223121387282
103868826,103867321,10thStreet,26.839701666666674
103868779,103868777,14thStreet,13.309548195652175
103868856,103866369,JeffersonStreet,16.55184649275362
103868777,103868779,14thStreet,8.282433571428571
103868777,103868775,14thStreet,12.93167860986547
42906425,42825879,40thAvenue,13.729470522293001
42511521,42484982,RockawayAvenue,17.79348380952381
103868775,103868777,14thStreet,10.170562222222225
103078604,460238168,CrossBronxExpressway,21.9555
103868775,103868773,14thStreet,10.732497925531911
42510933,42503169,NewLotsAvenue,5.776806
103232626,103142132,FairviewAvenue,9.044126093749998
103868773,103868775,14thStreet,11.585235789473685
595779473,42735968,JeromeAvenue,12.662561573236893
2805340010,42489486,MorganAvenue,9.178925213133637
2907939233,42768178,UniversityAvenue/DoctorMartinLutherKingJuniorBoulevard,11.53001575757576
42755899,42773366,LongwoodAvenue,13.994928
103868846,103866356,WillowAvenue,19.605665908045975
42510908,42503733,BlakeAvenue,9.76709238095238
103868844,103866352,GardenStreet,17.439747515723273
42855364,42835533,56thStreet,33.19144444444445
103868842,103866348,WashingtonStreet,21.94755612612613
42510904,42503730,SutterAvenue,12.056709411764706
42906104,42835424,FitchettStreet,19.983368782051283
42756686,42748776,MorrisParkAvenue,3.9581539651416118
103868840,103866324,PalisadeAvenue,7.6791412500000025
103868837,103866390,JerseyAvenue,16.47242453416149
103869196,103855253,ParkAvenue,8.448056371681416
42903892,42903897,88thStreet,12.925002
103868836,103866385,GroveStreet,14.655218882681568
103868835,103866383,MarinBoulevard,15.838196852070999
42510898,42503728,PitkinAvenue,10.6095445
42903889,42903892,88thStreet,11.756651666666665
42802627,42897257,HoytAvenueNorth,14.60013907353792
42510893,42503719,LibertyAvenue,10.877885909090908
42460717,42486294,BlakeAvenue,11.954634444444444
42511481,42485411,GreenwoodAvenue,7.8169935
42460715,42486287,SutterAvenue,12.4186
42460714,42486304,EastNewYorkAvenue,11.09305
42755701,42778873,East198thStreet,15.461979999999999
42834180,2548015244,65thPlace,9.089822321100916
42826458,597378806,SaultellAvenue,13.514511111111114
42854190,42871287,PagePlace,46.53241240310076
42804745,42831193,BaxterAvenue,7.388277425742574
42906387,42826008,24thDrive,14.205241612903226
103868334,103881357,76thStreet,3.8038183333333335
42511765,42476306,NewportStreet,13.8687125
42825290,597414800,LaurelHillBoulevard,6.803743898305088
42756002,42769090,DonofrioSquare,6.32477
42511431,42486438,VermontStreet,34.918957142857145
42903865,42903868,88thStreet,18.696414
42855897,42818010,58thStreet,10.726009051282047
2340454280,42841245,MazeauStreet,14.35215545454546
42756720,42746721,MorrisParkAvenue,11.8981
42756660,42748484,CollegeAvenue,16.61316777777778
42756130,42764849,WebsterAvenue,15.572168545454547
42756130,42764839,WebsterAvenue,13.521598333333335
42509758,42538044,GrandStreet,26.036658744855977
1942055204,1942055215,LindenBoulevard,20.9973
42756713,42746721,MorrisParkAvenue,7.204322452830188
1942055204,1942055172,LindenBoulevard,28.247429999999998
42756759,42745261,MorrisParkAvenue,12.4869
42756364,42757406,CastleHillAvenue,6.005542499999999
42756202,42762404,WhitePlainsRoad,35.62525185185185
103868773,103867056,14thStreet,13.961091285714279
42755588,42781412,East169thStreet,11.513959047619052
42756754,42745261,MorrisParkAvenue,8.263480588235293
100522728,42443811,East47thStreet,19.54615752809736
103868771,103867056,14thStreet,9.715402777777776
595779473,42734262,OgdenAvenue,10.809359866666664
103868334,103880577,76thStreet,6.447710000000002
42756259,42760481,WestchesterAvenue,5.472953274509805
42756259,42760475,WestchesterAvenue,6.895088333333334
2503677681,42819560,54thStreet,19.436637329700268
60921026,42737555,FeatherbedLane,19.735677512437807
42756193,42762395,TaylorAvenue,32.2079
1942055189,1942055204,LindenBoulevard,5.289597777777779
42903975,42899690,81stRoad,13.740435
247081122,247085079,12thAvenue,57.0042553153718
2327163456,42765863,MagentaStreet,8.728860000000001
42756605,42749408,FortIndependenceStreet,41.99085
42904507,42883019,47thStreet,31.102840319423915
371225085,42424109,FDRDrive,21.999336831067144
42842917,2569763052,67thAvenue,10.72280612903226
1061531608,1733614298,West69thStreet,16.250699643797965
42756231,42760945,East156thStreet,13.696785714285712
1942055180,1942055189,LindenBoulevard,4.9231387500000015
42755894,42771354,GrinnellPlace,41.2447
42853840,42880569,OlcottStreet,22.87494
42756732,42745153,MorrisParkAvenue,7.125839999999998
103868185,103884448,PalisadeAvenue,5.813925
1942055172,1942055181,LindenBoulevard,7.93432
1942055172,1942055180,LindenBoulevard,10.939445000000005
1942055172,1942055134,LindenBoulevard,9.0684375
42756266,42759512,East169thStreet,10.963258750000005
1942055172,1942055106,LindenBoulevard,28.66688333333333
42439556,596788016,East74thStreet,25.580183470214337
